編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
851,臺北市政府衛生局EIS指標報表,臺北市政府衛生局,台北市政府,衛生局,,,,,"序號,單位,指標編號,指標定義,單位,累計目標數,累計執行數,累計執行率"
852,水域遊憩活動告示牌地點,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,,,,臺北市11座水域遊憩告示牌地點
853,捷運工程局品質管理系統QSOP文件清單,臺北市政府捷運工程局,台北市政府,捷運工程局,,283筆,,,編號 制定單位 核定日期 版次 項目名稱 
854,房屋標準單價表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,,,,構造、用途、單價、總層數
855,臺北市最近5年契稅綜合統計表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,,,,件數、契價、稅額 
856,臺北市最近5年房屋稅綜合統計表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,,,,戶數、面積、現值、稅額
857,臺北市最近5年土地增值稅稅源統計表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,,,,自用住宅用地、一般用地、免稅用地
858,臺北市最近5年地價稅稅源統計表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,,,,一般用地、自用住宅用地、勞工宿舍用地、事業直接使用土地、公共設施保留地、空地
859,臺北市噪音稽查處分概況年報表,臺北市政府環境保護局,台北市政府,環境保護局,,,,,污染類別及處分情形
860,臺北市空氣污染稽查處分概況年報表,臺北市政府環境保護局,台北市政府,環境保護局,,,,,污染類別及處分情形
861,臺北市機動車輛排放空氣污染物檢查、檢驗告發情形季報表,臺北市政府環境保護局,台北市政府,環境保護局,,,,,污染類別及車輛別
862,本府各機關任務編組檢討,臺北市政府人事處,台北市政府,人事處,,1,,,1.參照前一年檢討原則訂定當年度檢討原則，函轉各一級機關進行檢討。 2.將各機關檢討結果及本處審核意見簽核，並轉知各一級機關。
863,府層級任務編組設置要點訂定、更名及停止適用,臺北市政府人事處,台北市政府,人事處,,1,,,各機關函報訂定、更名或停止適用府層級任務編組設置要點案
864,105年臺北市旅遊服務中心服務人次統計表,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,,,,"月份,服務人次總計"
865,105年臺北市旅遊服務中心服務人次統計表,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,7,,,"月份,服務人次總計"
866,臺北市地籍測量專業資格證明核發紀錄,臺北市政府地政局,台北市政府,地政局,,,,,證明書字號、申請人、姓名性別依據測量技師地籍測量專業資格認可辦法、符合測量技師地籍測量專業資格認可辦法、核發日期、發文日期及字號
867,臺北市次分區界圖,臺北市政府民政局,台北市政府,民政局,,68筆,,,本項資料為shape file 格式，請解壓縮，其內容有流水號(ID)、行政區代碼(SECT_CODE)、行政區名稱(SECT_NAME)、次分區代碼(SEC_CODE)、次分區名稱(SEC_NAME)、 範圍最大坐標X(TM2_MAX_X)、範圍最大坐標Y(TM2_MAX_Y)、範圍最小坐標X(TM2_MIN_X)與範圍最小坐標Y(TM2_MIN_Y)。其中，行政區代碼與次分區代碼資料型態均為16碼字串。
868,臺北市區界圖,臺北市政府民政局,台北市政府,民政局,,12筆,,,面積、市代碼、區代碼、市名、行政區、座標(TWD97)
869,繳稅方式,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,7筆,,,長期約定轉帳、電話語音轉帳、網際網路轉帳、自動櫃員機轉帳、便利商店、金融機構 
870,臺北捷運車站無障礙電梯位置,臺北大眾捷運股份有限公司,臺北大眾捷運股份有限公司,,,,,,車站名稱、電梯位置
871,臺北市各區里長及里辦公處相關資訊網站連結,臺北市政府民政局,台北市政府,民政局,,12,,,里別、里長姓名、里辦公處電話、里長手機、里辦公處地址、里幹事姓名、里幹事手機
872,臺北市公廁點位資訊(舊格式),臺北市政府環境保護局,台北市政府,環境保護局,,1777,,,列表代碼、列表名稱、地址、內容、經度、緯度
873,本府各機關年度預算員額總數,臺北市政府人事處,台北市政府,人事處,,約144筆,,,編號、機關名稱、預算員額數
874,臺北自來水事業處用戶水表統計表,臺北自來水事業處,臺北自來水事業處,,,7,,,1.年度及口徑 2. 13mm 3.20mm 4.25mm 5.40mm 6.50mm 7.75mm 8.100mm 9.150mm 10.200mm 11.250mm 12.300mm
875,交通局施政報告,臺北市政府交通局,台北市政府,交通局,,,,,重要施政成果及年度施政重點
876,臺北市政府各機關106年度聘（僱）用計畫書（表）,臺北市政府人事處,台北市政府,人事處,,30筆,,,聘用人員聘用計畫書 區分 (1)職稱 (2)人數（姓名） (3)出生年月日 (4)擔任工作內容 (5)資格條件（學經歷，專長） (6)聘用期限（起止時間） (7)月酬標準：薪點、折合金額 (8)年需經費 (9)經費來源及科目 (10)備註（請註明原始核定文號）  約僱人員僱用計畫表 (1)職稱 (2)人數（姓名） (3)擔任工作內容 (4)資格條件（學經歷專長） (5)約僱期限（起止時間） (6)月酬標準：薪點、折合金額 (7)年需經費 (8)經費來源及科目 (9)本項工作預定完成日期 (10)原始核定日期文號 (11)繼續僱用理由 (12)備註 
877,臺北市雨水下水道人孔資料,臺北市政府工務局水利工程處,台北市政府,工務局水利工程處,,,,,臺北市雨水下水道人孔分布位置、人孔屬性資料表
878,臺北市所轄公立高中職以下有游泳池學校一覽表,臺北市政府教育局,台北市政府,教育局,,1,,,臺北市所轄公立高中職以下有游泳池學校一覽表，有學校配置救生員員額，泳池面積，住址及電話。
879,多元繳稅統計表,臺北市稅捐稽徵處,台北市政府,稅捐稽徵處,,9,,,長期約定轉帳繳稅、信用卡繳稅、自動櫃員機繳稅、活期(儲蓄)存款帳戶繳稅、便利商店繳稅、晶片金融卡、金融機構臨櫃繳稅
880,臺北市公園設施,臺北市政府工務局公園路燈工程管理處,台北市政府,工務局公園路燈工程管理處,,1806,,, ParkName(設施所在公園名稱)、facility_name(設施名稱) 
881,防災公園,臺北市政府工務局公園路燈工程管理處,台北市政府,工務局公園路燈工程管理處,,,,,防災公園設施空間名詞說明： 一、安置登記站：安置收容登錄處。 二、醫護站：受安置人員保健護理處。 三、播音站：廣播系統設施放置位置。 四、物資管理站：防災公園開設時，放置維生物資（含社會局整備之6項物資存放區）空間。 五、器材倉庫：開設所需器材設備存放處。 六、指揮中心：防災公園開設時指揮應變、調度、處理中心。 七、設備配置圖及避難路線位置圖：防災公園內各項設施及緊急避難配置及位置圖。 八、伙食區：熱食烹煮或發送區。 九、帳蓬區：帳篷搭設休憩區。 十、淋浴區：提供受安置人員淋浴空間。 十一、晒衣場：受安置人員換洗衣物曬衣區域。 十二、公共廁所：公共廁所 十三、垃圾場：安置產生之廢棄物集中處。 十四、公共電話：公用電話。 十五、消防蓄水設施：消防用水取水池，防災公園內現有可抽水供消防救災用支池塘、噴水池。 十六、消防栓：消防栓。 十七、自來水取水站：維生用水取水位置。 十八、維生貯水槽：自來水維生貯水設施。 十九、臨時廁所設置區：增設臨時廁所位置。
882,臺北市公園景點,臺北市政府工務局公園路燈工程管理處,台北市政府,工務局公園路燈工程管理處,,295,,,ParkName(景點所在公園名稱)、Name(景點名稱)、YearBuilt(景點建造年份)、OpenTime(景點開放時間)、Image(景點圖片)、Introduction(景點介紹說明) 
883,臺北市公園,臺北市政府工務局公園路燈工程管理處,台北市政府,工務局公園路燈工程管理處,,778,,,ParkName(公園名稱)、AdministrativeArea(行政區)、Location(地點)、ParkType(公園種類)、Introduction(公園介紹)、Latitude(經度)、Longitude(緯度) 、Area(面積(單位平方公尺))、YearBuilt(建造年份)、OpenTime(開放時間)、Image(公園圖片)、ManagementName(轄管單位)、ManageTelephone(單位電話)
884,臺北市事故資料表,臺北市政府交通局,台北市政府,交通局,,,,,CASE_NO	案件編號 ACCD_TP	事故類別 Sub_bur	流水碼 Eve_time	發生時間 YEAR	年 MONTH	月 HOUR	時 Two_HOUR	以兩小時為單位分組 Three_HOUR	以三小時為單位分組 WEEKDAY	星期別 Distr	分區 Num_casual	死亡人數 Num_wound	受傷人數 Weather	天候 Light_condition	光線 Road_category	道路類別 Speed_limit	速限 Road_type	道路類型 Acc_location	事故位置 Pavement_con	路面狀態 Signal_classfication	號誌種類 Accident_type	事故型態 Sex	性別 AGE	年齡 Protect_equip	保護裝備 Mobile	行動電話使用 Car_type	車種區別 Move_type	行動狀態 Qualified	駕駛資格 Alcohol	飲酒狀態(1未飲酒、2有飲酒) 
885,違反就業服務法僱用外籍勞工案件統計,臺北市勞動力重建運用處,台北市政府,勞動力重建運用處,,22,,,臺北市政府勞動局統計99年至103年雇主違反就業服務法僱用外籍勞工遭裁罰案件，前三名為：一、非法聘僱外國人從事工作共計897件。二、指派所聘僱之合法外籍勞工從事許可以外工作共計454件。三、非法容留外國人從事工作共計261件。雇主應注意相關法規，以免受罰。       勞動局呼籲，如有來路不明之外國人前來應徵工作，並宣稱自己是外籍配偶，市民朋友在聘僱前，記得要查驗其「身分證正本」或「居留證正本」加「依親戶籍資料正本」，確認是否為外籍配偶，並將所查驗之證件影印或照相留存，依上開步驟確認身分後再予聘僱，就可避免聘僱到非法工作外國人！此外，如有人宣稱可以介紹合法外國人工作，千萬不要隨便相信，因要僱用合法外國人在國內工作，必須主動向勞動部申請招募許可及聘僱許可等相關程序後才能聘僱。如果經查獲聘僱未經許可、許可失效或他人所申請聘僱之外國人，或非法容留外國人從事工作者，將依就業服務法第44條或第57條第1款規定處新臺幣15萬元以上75萬元以下罰鍰，若5年內再違反者，處3年以下有期徒刑、拘役或併科新臺幣120萬元以下罰金。       另本市外籍勞工多為家庭看護工，依法不得從事與照顧被看護者無關之工作，例如照顧阿公（媽）的外勞，就不能指派他(她)從事洗車、顧店或照顧小孩等，亦不得帶到自己開設的公司或小吃店從事與照顧被看護者無關之工作，如經查獲違反上開規定，雇主除了違反就業服務法第57條第3款規定，會被科處新臺幣3萬元以上15萬元以下罰鍰外，勞動部亦將令雇主安排被看護者至指定醫療機構重新依規定辦理專業評估，如雇主未依限辦理，或被看護者經專業評估不符標準，勞動部並可廢止雇主招募許可及聘僱許可。       勞動局進一步指出，希望每一位臺北市民眾在聘僱外國人工作前多加留心，不要發生誤觸法令受罰的情事，也特別呼籲商家要配合主管機關勞動檢查，不得規避、妨礙或拒絕。若市民如有任何聘僱外籍勞工之問題時，歡迎隨時撥打臺北市勞動力重建運用處(電話02-23381600)、臺北市政府勞動局(電話1999轉1412)、或勞動部勞動力發展署(電話02-89956000)等單位洽詢。 
886,臺北市所轄公立高中職以下有游泳池學校一覽表,臺北市政府教育局,台北市政府,教育局,,1,,,臺北市各級學校有游泳池通訊錄
887,大貓熊參觀票券,,台北市政府,,,730,,,日期、星期、是否休館、是否抽票、說明
888,臺北市防溺重點水域一覽表,臺北市政府消防局,台北市政府,消防局,,33,,,項次、防溺重點水域
889,臺北市派遣計程車業者資訊,臺北市公共運輸處,台北市政府,公共運輸處,,,,,項目、車隊名稱、叫車電話、申訴電話、通話費率、叫車收費方式及受託駕駛人服務收費標準
890,路邊停車格位使用情形,臺北市停車管理工程處,台北市政府,停車管理工程處,,,,,RoadSegAvail:路段剩餘格位數(若值為-99 表示無資料，0表示無車位或開單筆總車位多) RoadSegFee:收費標準 RoadSegID: 路段ID RoadSegName:路段名稱 RoadSegTmEnd:收費結束時間 RoadSegTmStart:收費開始時間 RoadSegTotal:路段總格位數 RoadSegUpdateTm:資料更新時間 RoadSegUsage: 路段使用率
891,臺北市食材登錄平台-賣場與連鎖店專區_賣場熟食,臺北市政府衛生局,台北市政府,衛生局,,,,,賣場_公司介紹：公司名稱、品牌名稱、主要產品、服務電話、連絡電話、傳真電話、電子信箱、公司網址、公司介紹、品牌故事。 賣場_包材資訊：公司名稱、包材名稱、包材材質、包材耐溫度範圍、產地(來源或工廠)。 賣場_門市資訊：公司名稱、品牌名稱、行政區、門市名稱、門市地址、門市電話、門市傳真、營業時間。 賣場_產品介紹：公司名稱、產品類別、產品名稱、照片、產品特色、原料名稱、原料品牌、原料產地(來源)、原料過敏原、原料認證標章、原料檢驗報告檔案。
892,市長行程攝影(一般行程),臺北市政府秘書處,台北市政府,秘書處,,,,,市長行程攝影(一般行程)
893,社會福利統計_臺北市私立托嬰中心,臺北市政府社會局,台北市政府,社會局,,,,,社會福利統計_臺北市私立托嬰中心
894,捷運聯合開發公有不動產標售物件資料,臺北市政府捷運工程局,台北市政府,捷運工程局,,37筆,,,門牌號碼、主建物面積、附屬建物面積、產權面積、標售底價、押標金
895,臺北市照顧管理中心,臺北市政府衛生局,台北市政府,衛生局,,5,,,"service_location(單位名稱/服務區域),telephone(電話),address(地址)"
896,臺北市民眾檢舉違反廢棄物清理法及獎勵金發放辦法,臺北市政府環境保護局衛生稽查大隊,台北市政府,環境保護局,衛生稽查大隊,1,,,檢舉管道，分案受理單位，處理結果
897,臺北市主集水區,臺北市政府工務局水利工程處,台北市政府,工務局水利工程處,,,,,臺北市主集水區分布及屬性資料表
898,105年度臺北市地方總預算案,臺北市政府主計處,台北市政府,主計處,,,,,105年度臺北市地方總預算案
899,臺北市市場處無障礙設施,臺北市市場處,台北市政府,市場處,,86,,,場地名稱、地址、無障礙設施內容、備註
900,臺北市小型復康巴士電話訂車統計數據,臺北市政府交通局,台北市政府,交通局,,,,,年/月， 級別[特A、A1級、A2級、B級(含外縣市)]，成功率[%]，失敗率[%]
901,臺北市政府經管華山大草原(華山地區行六綠美化基地)申請辦理活動要點,臺北市都市更新處更新經營科,台北市政府,都市更新處,更新經營科,,,,臺北市政府經管華山大草原(華山地區行六綠美化基地)申請辦理活動要點
902,臺北市環境教育場所,臺北市政府工務局大地工程處,台北市政府,工務局大地工程處,,,,,臺北市政府工務局大地工程處轄管臺北市環境教育場所
903,員工休閒隊社專區,臺北市政府人事處,台北市政府,人事處,,約26筆,,,本府員工休閒隊社簡介
904,社會福利統計_婦女及單親家庭服務中心,臺北市政府社會局,台北市政府,社會局,,,,,社會福利統計_婦女及單親家庭服務中心
905,社會福利統計_婦女中途之家,臺北市政府社會局,台北市政府,社會局,,,,,社會福利統計_婦女中途之家
906,臺北市性別統計圖像,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
907,臺北市性別統計,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
908,臺北市環境及交通噪音監測站地點,臺北市政府環境保護局,台北市政府,環境保護局,,24,,,"測點名稱,測點編號,測點地址,管制區類別,測點性質,經度,緯度"
909,臺北市水質監測站基本資料,臺北市政府環境保護局,台北市政府,環境保護局,,16,,,測站名稱、河川名稱、測站位置
910,臺北市環境輻射監測站基本資料,臺北市政府環境保護局,台北市政府,環境保護局,,8,,,"STA_NO,測站名稱,地址,備註,經度,緯度"
911,105年度臺北市地方總預算半年結算報告,臺北市政府主計處,台北市政府,主計處,,,,,歲入來源別結算總表 歲出機關別結算總表 
912,106年度臺北市地方總預算案,臺北市政府主計處,台北市政府,主計處,,3134,,,106年度臺北市地方總預算案
913,臺北市政府公務人員專書閱讀心得寫作競賽團體獎活動成果統計表,臺北市政府人事處,台北市政府,人事處,,120KB,,,活動成果、得分
914,臺北市都市更新相關法規,臺北市都市更新處更新企劃科,台北市政府,都市更新處,更新企劃科,1,,,主旨、超連結
915,臺北市資源回收分類方式,臺北市政府環境保護局,台北市政府,環境保護局,,12,,,"大類別,子類別,說明,回收時間"
916,臺北市搶救不易狹小巷道清冊,臺北市政府消防局,台北市政府,消防局,,,,,行政區、列管路段、列管範圍
917,臺北市政府消防通道清冊,臺北市政府消防局,台北市政府,消防局,,,,,行政區、列管路段、列管範圍
918,審議會議程及記錄,臺北市都市更新處更新事業科,台北市政府,都市更新處,更新事業科,1,,,主旨、超連結
919,更新(地區)範圍圖資訊,臺北市都市更新處,台北市政府,都市更新處,,1,,,主旨、超連結
920,都市更新停看聽,臺北市都市更新處更新事業科,台北市政府,都市更新處,更新事業科,1,,,主旨、超連結
921,臺北市都市更新事業(重建區段)建築物工程造價要項,臺北市都市更新處更新事業科,台北市政府,都市更新處,更新事業科,1,,,主旨、日期、名稱、超連結
922,都市更新事業及權利變換計畫內有關費用提列總表,臺北市都市更新處更新事業科,台北市政府,都市更新處,更新事業科,1,,,主旨、日期、名稱、超連結
923,臺北市都市更新及爭議處理審議會歷次會議通案重要審議原則,臺北市都市更新處更新事業科,台北市政府,都市更新處,更新事業科,1,,,主旨、日期、名稱、超連結
924,臺北市事業廢棄物再利用者登記資料,臺北市政府環境保護局,台北市政府,環境保護局,,70,,,"縣市別,管制編號,機構名稱,機構電話,機構地址,再利用廢棄物,廢棄物來源,檢核通過日期,檢核到期日期,批發零售業"
925,臺北市各里簡易疏散避難地圖（松山區）,臺北市松山區公所,台北市政府,松山區公所,,33,,,"區,里,災害通報單位通報單位,里辦公室聯絡資訊,可供避難處所,警消醫療單位,圖檔連結網址"
926,臺北市民眾繳納違反環保法令行政罰鍰之方式及其他相關注意事項,臺北市政府環境保護局衛生稽查大隊,台北市政府,環境保護局,衛生稽查大隊,1,,,環保罰緩繳納方式、注意事項
927,臺北市立動物園_館區簡介,臺北市立動物園,臺北市立動物園,,,17,,,排序、區域、館名、圖片URL、館區導覽、備註、WGS84座標系統(WKT格式)、相關連結
928,臺北市市立焚化廠位置,臺北市政府環境保護局,台北市政府,環境保護局,,3,,,中文名稱、英文名稱、行政區、里、座標(TWD97)、聯絡電話、地址
929,105年度1月至6月主要觀光景點遊客數統計,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,26,,,"遊憩據點名稱, 總計"
930,臺北捷運系統相鄰兩站間之行駛時間、停靠站時間,臺北大眾捷運股份有限公司,臺北大眾捷運股份有限公司,,,,,,相鄰兩站間之行駛時間、停靠站時間
931,2015年捷運年刊,臺北市政府捷運工程局,台北市政府,捷運工程局,,,,,繼去(2014)年捷運松山線完工通車後，接續今(2015)年本局重大目標之 一，土城線延伸段頂埔站「最後一哩」，也如期完工通車營運。頂埔站通車 後，板南線從南港展覽館站至頂埔站共23站，每天載客量從原有的55萬人次， 再增加約1萬7千人次，不僅提供乘客完備的轉乘服務，更可紓解土城地區之 交通運輸車潮，且串聯臺北市與新北市黃金雙城，如頂埔科技園區、土城工業 園區、南港軟體工業園區等重大科技園區，可創造產業的再發展及擴大就業機 會。至2015年底臺北大眾捷運系統整體路網已完成建設總長度計136.6公里， 117座車站；實際營運收費路線長度由129.8公里增加為131.88公里，雙北市民 眾更可感覺到四通八達的捷運所帶來的便捷交通。
932,臺北市法規提案流程查詢系統,臺北市政府法務局,台北市政府,法務局,,14863筆,,,法規名稱、提案狀態、審查時間、收文日期、收文字號、通過日期、會期、提案機關、法規型態(位階)、法規類別、異動區分、提案內容、重點說明、備註
933,臺北市停車供需分析資料,臺北市停車管理工程處,台北市政府,停車管理工程處,,35筆,,,臺北市汽機車停車供需調查(6個行政區)調查與分析資料
934,臺北市公立骨灰（骸）存放設施位址,臺北市殯葬管理處,台北市政府,殯葬管理處,,3,,,"設施名稱,地址,服務時間,電話"
935,臺北市市立殯儀館及公立納骨塔,臺北市殯葬管理處,台北市政府,殯葬管理處,,5,,,市立殯儀館及公立納骨塔設施位置及連絡方式
936,臺北市飲用水檢驗測定機構,臺北市政府環境保護局,台北市政府,環境保護局,,5筆,,,許可字號、檢驗機構名稱、許可期限、檢驗室名稱、檢驗室地址、電話、傳真 
937,104年1月到12月臺北市旅遊服務中心服務人次統計表,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,13,,,"月份,服務人次總計 "
938,102年1月至12月主要觀光景點遊客數統計,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,2,,,上層統計類別、統計項目、統計年月、數量
939,104年1月至12月主要觀光景點遊客數統計,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,26,,,"遊憩據點名稱, 總計"
940,臺北市公有路外停車場無障礙設施設置情形,臺北市停車管理工程處,台北市政府,停車管理工程處,,96,,,計有編號、行政區、停車場名稱、地址、身心障礙汽車格位、身心障礙機車格位、無障礙電梯、無障礙廁所、無障礙樓梯扶手等9欄位。
941,103年1月至12月主要觀光景點遊客數統計,臺北市政府觀光傳播局,台北市政府,觀光傳播局,,288,,,上層統計類別、統計項目、統計年月、數量
942,土地開發權益分配結果彙整,臺北市政府捷運工程局,台北市政府,捷運工程局,,46,,,捷運用地土地開發案權益分配相關資料彙整表
943,臺北市-歷次天然災害停止上班上課訊息,臺北市政府人事處,台北市政府,人事處,,依網站公布之資訊量為準,,,年、天然災害名稱、臺北市停止上班上課情形、備註
944,熱門業務電話資料,臺北市政府資訊局,台北市政府,資訊局,,35筆 ,,,機關名稱、科室名稱、分機號碼、業務內容
945,臺北市非包裝飲用水檢驗收費標準,臺北市政府環境保護局,台北市政府,環境保護局,,1,,,"應備證件,申請方式,繳費方式,處理時限,承辦單位"
946,臺北市已核發應回收廢棄物回收處理業登記名冊,臺北市政府環境保護局,台北市政府,環境保護局,,15,,,"項次,行政區,回收業者名稱,電話,地址,回收項目"
947,臺北市農藥廢容器回收方式,臺北市政府環境保護局,台北市政府,環境保護局,,1,,,農藥廢容器回收方式
948,臺北市回收業機構名冊,臺北市政府環境保護局,台北市政府,環境保護局,,12,,,"回收業者名稱,電話,地址,回收項目"
949,臺北市社區資源回收站資訊,臺北市政府環境保護局,台北市政府,環境保護局,,369,,,"編號,回收站名稱,行政區,地址"
950,臺北市政府環境保護局洗街車資料,臺北市政府環境保護局,台北市政府,環境保護局,,8,,,"車輛,車號,路線,道路名稱,路線起點,路線迄點,街道長度,維護頻率,洗掃次數,維護里程,單日維護里程,單日維護里程合計,加水次數,加水地點,備註"
951,北市醫學雜誌,臺北市立聯合醫院,臺北市立聯合醫院,,,,,,連續性出版品
952,臺北市立聯合醫院電子門診表,臺北市立聯合醫院,臺北市立聯合醫院,,,約10筆,,,臺北市立聯合醫院電子門診表
953,臺北捷運移設連通基本資料,臺北大眾捷運股份有限公司,臺北大眾捷運股份有限公司,,,,,,案件名稱、移設連通位置、廠商、案件進度
954,105年度臺北市地方總預算,臺北市政府主計處,台北市政府,主計處,,1743,,,105年度臺北市地方總預算
955,104年度臺北市地方總決算,臺北市政府主計處,台北市政府,主計處,,778,,,歲入來源別決算總表 歲入來源別決算表 歲出政事別決算總表 歲出政事別決算表 歲出機關別決算總表 歲出機關別決算表
956,臺北市批發市場,臺北市市場處,台北市政府,市場處,,10,,,名稱、內容、建立日期、地址、經度、緯度
957,臺北市攤販集中場,臺北市市場處,台北市政府,市場處,,40,,,名稱、內容、建立日期、地址、經度、緯度
958,臺北市傳統市(商)場,臺北市市場處,台北市政府,市場處,,52,,,名稱、內容、建立日期、地址、經度、緯度
959,臺北市政府文化局藝文補助案,臺北市政府文化局,台北市政府,文化局,,依獲補助件數,,,年度，類別，補助計畫名稱，補助對象，核定補助金額
960,臺北市私有文化資產補助案,臺北市政府文化局,台北市政府,文化局,,依申請者收件數,,,"年度,私有資產名稱,同意補助項目.核定補助經費"
961,臺北市事故點位座標,臺北市政府交通局,台北市政府,交通局,,,,,CASE_NO：案件編號 IEOK_01：發生時間 ACCD_TP：事故類別(A1、A2、A3) Year：年度 x_coord：X座標(TWD67座標) y_coord：Y座標(TWD67座標)      
962,消費爭議案件統計報表,臺北市政府地政局,台北市政府,地政局,,,,,主要欄位包含：非本機關權責、和解或撤案、其他
963,消費爭議案件處理資料,臺北市政府地政局,台北市政府,地政局,,,,,收文日、被申訴公司名稱、公司類別、糾紛主要原因、糾紛次要原因一、其他糾紛原因、查處結果、備註
964,法律、建築及地政諮詢,臺北市政府秘書處,台北市政府,秘書處,,,,,1、法律諮詢以面談方式進行，採現場掛號及電話預約掛號。現場掛號時間：上午8時30分及中午12時30分起開始登記。 2、建築及地政諮詢現場受理。 3、諮詢服務時間：週一至週五上午9時至12時；下午14時至17時。 4、法律諮詢預約電話：1999（外縣市02-27208889）轉6168 5、建築諮詢電話:1999（外縣市02-27208889）轉6163 6、地政諮詢電話:1999（外縣市02-27208889）轉6018
965,臺北市與各姊妹市締結資料,臺北市政府秘書處,台北市政府,秘書處,,46,,,市名及屬國、簽約日期、我方簽約代表、對方簽約代表
966,雙語詞彙,臺北市政府秘書處,台北市政府,秘書處,,1037KB,,,中文詞彙	英文詞彙	分類	單位
967,臺北市宗教建築環場影像清單,臺北市政府民政局,台北市政府,民政局,,197,,,環景位置名稱(Name)，環景代碼(Id)，環景子序號(Num)，經度(Longitude)，緯度(Latitude)，高度(Height)，環景網址(VR_Link)
968,臺北市宗教建築3D模型庫,臺北市政府民政局,台北市政府,民政局,,40筆,,,與Google Earth Saved Working Session (Google)相關的GIS檔案
969,臺北市與國內都市重要統計指標,臺北市政府主計處,台北市政府,主計處,,,,,統計期、縣市別、資料來源及附註。
970,臺北市政府i-Voting投票系統記錄,臺北市政府資訊局,台北市政府,資訊局,,,,,投票時間、票號、選項
971,臺北市重要統計速報,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
972,臺北市與國際都市統計指標,臺北市政府主計處,台北市政府,主計處,,,,,統計期、城市別、統計項目及附註。 
973,臺北市統計摘要,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
974,臺北市統計年報,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
975,臺北市各行政區重要統計指標,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
976,臺北市近年來重要統計指標,臺北市政府主計處,台北市政府,主計處,,,,,統計期、統計項目、資料來源及附註。
977,社會福利統計_公彩預算執行情形(102-105),臺北市政府社會局,台北市政府,社會局,,,,,社會福利統計_公彩預算執行情形(102-105)
978,臺北市廢食用油資訊,臺北市政府環境保護局,台北市政府,環境保護局,,10,,,類別、提問、答覆、相關連結網址、相關連結說明
979,臺北市生物多樣性,臺北市動物保護處,台北市政府,動物保護處,,約1000筆,,,物種
980,心靈饗宴,臺北市政府人事處,台北市政府,人事處,,18kb,,,辦理時間、節目名稱、演出團體、參加人數 
981,e世代講座,臺北市政府人事處,台北市政府,人事處,,18kb,,,辦理時間、講師、主題、參加人數
982,杜鵑颱風災後復舊報告,臺北市政府消防局,台北市政府,消防局,,,,,包括停電、停水、市區主要及次要道路、鄰里公園之災後復原進度
983,市長行程影原始內容,臺北市政府秘書處,台北市政府,秘書處,,,,,市長行程影原始內容
984,市長行程頒獻獎項片原始內容,臺北市政府秘書處,台北市政府,秘書處,,,,,市長行程頒獻獎項片原始內容
985,市長行程攝影(一般行程),臺北市政府秘書處,台北市政府,秘書處,,,,,市長行程攝影(一般行程)
986,市長新聞稿原始內容,臺北市政府秘書處,台北市政府,秘書處,,,,,市長新聞稿原始內容
987,災後復舊處理進度表/檢核表,臺北市政府消防局,台北市政府,消防局,,,,,詳各進度表
988,臺北市政府各機關105年度聘（僱）用計畫書（表）,臺北市政府人事處,台北市政府,人事處,,30筆,,,聘用人員聘用計畫書 區分 (1)職稱 (2)人數（姓名） (3)出生年月日 (4)擔任工作內容 (5)資格條件（學經歷，專長） (6)聘用期限（起止時間） (7)月酬標準：薪點、折合金額 (8)年需經費 (9)經費來源及科目 (10)備註（請註明原始核定文號）  約僱人員僱用計畫表 (1)職稱 (2)人數（姓名） (3)擔任工作內容 (4)資格條件（學經歷專長） (5)約僱期限（起止時間） (6)月酬標準：薪點、折合金額 (7)年需經費 (8)經費來源及科目 (9)本項工作預定完成日期 (10)原始核定日期文號 (11)繼續僱用理由 (12)備註  
989,各機關權管業務法令授權得公布違規者相關資料規定調查表,臺北市政府研究發展考核委員會,台北市政府,研究發展考核委員會,,,,,"機關名稱,業務項目,法規名稱,條文項次及內容,目前執行情形"
990,臺北自來水事業處無障礙設施資料表,臺北自來水事業處,臺北自來水事業處,,,10,,,單位'、無障礙設施項目、設施地點、設施地址、數量 
