編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
809,104年臺中市停車位概況－都市計畫區外路外,交通局,臺中市政府,交通局,,,,,車種、收費或不收費
810,104年臺中市停車位概況－都市計畫區內路外,交通局,臺中市政府,交通局,,,,,停車位概況-都市計畫區內路外
811,104年臺中市停車位概況－路邊身心障礙專用停車位,交通局,臺中市政府,交通局,,,,,停車位概況-都市計畫區內路邊-身心障礙專用
812,104年臺中市停車位概況－路邊停車位,交通局,臺中市政府,交通局,,,,,臺中市停車位概況
813,104年臺中市停車位概況－區內路外身心障礙專用停車位,交通局,臺中市政府,交通局,,,,,停車位概況-區內路外身心障礙專用停車位數量
814,104年臺中市使用牌照稅稽徵,地方稅務局,臺中市政府,地方稅務局,,,,,臺中市使用牌照稅稽徵
815,104年臺中市使用牌照稅稅源,地方稅務局,臺中市政府,地方稅務局,,,,,臺中市使用牌照稅稅源
816,104年臺中市事業廢水污染管制情形,環保局,臺中市政府,環保局,,,,,臺中市事業廢水污染管制情形
817,104年臺中市主要觀光遊憩區遊客人次月報表,觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中市主要觀光遊憩區遊客人次月報表
818,104年臺中市主要觀光遊憩區遊客人次年報表,觀光旅遊局,臺中市政府,觀光旅遊局,,,,,104年臺中市主要觀光遊憩區遊客人次年報表
819,104年臺中市主要犯罪場所-被害人別,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市主要犯罪場所-被害人別
820,104年臺中市主要犯罪場所-嫌疑犯,臺中市警察局,臺中市政府,臺中市警察局,,,,,臺中市主要犯罪場所-嫌疑犯
821,104年臺中市一般旅館業營運報告表,觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中市一般旅館業營運報告表
822,104年臺中市一般旅館業查報及取締情形,觀光旅遊局,臺中市政府,觀光旅遊局,,,,,臺中市一般旅館業查報及取締情形
823,104年度臺中市市有財產總目錄,臺中市政府財政局,臺中市政府,財政局,,,,,"104年度臺中市市有財產價值數額，統計數據說明如下：1.公務用財產：1,285億6,107萬2,011元。2.公共用財產：3,134億7,408萬8,337元。3.事業用財產：6億3,043萬1,902元。4.非公用財產：106億4,076萬4,143元。5.全部合計：4,533億635萬6,393元。"
824,104年度臺中市地方總預算附屬單位預算及綜計表(csv),臺中市政府主計處第二科,臺中市政府,主計處,第二科,,,,104年度臺中市地方總預算附屬單位預算及綜計表各項表件(csv)
825,104年度臺中市地方總決算附屬單位決算及綜計表,臺中市政府主計處第二科,臺中市政府,主計處,第二科,,,,104年度臺中市地方總決算附屬單位決算及綜計表
826,104年度臺中市地方總決算-歲入決算情形,臺中市政府財政局,臺中市政府,財政局,,,,,預算數實現數保留數決算數決算數與預算數差異執行率%
827,104年度臺中市地方總決算,臺中市政府主計處第五科,臺中市政府,主計處,第五科,,,,104年度臺中市地方總決算
828,104年度對議員所提地方建設建議事項處理明細表,臺中市政府主計處第一科,臺中市政府,主計處,第一科,,,,104年度對議員所提地方建設建議事項處理明細表
829,104年度公務統計報表,臺中市政府人事處．秘書室資訊股,臺中市政府,人事處,秘書室資訊股,,,,104年度公務統計報表
830,104-105年臺中市登革熱病媒蚊密度調查結果,臺中市政府衛生局,臺中市政府,衛生局,,,,,"調查年度,調查日期,縣市,鄉鎮市區,村里,調查地區分類,機關代表地點,地點補充說明,調查人員種類,調查戶數,調查容器數合計,陽性容器數合計,布氏指數,布氏級數,緯度經度"
831,103年臺中市已登記公私有土地筆數面積 (按區別),臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"公有,私有,公私共有土地面積及筆數"
832,臺中市歷年已登記公私有土地筆數面積,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"公有,私有,公私共有土地筆數及面積"
833,105年臺中市政府各機關免書證免謄本系統查詢統計表,臺中市政府資訊中心,臺中市政府,資訊中心,,,,,105年免書證免謄本地政、戶政、稅籍系統查詢次數
834,臺中市直轄市第二屆市政會議紀錄摘要(CSV),臺中市政府研究發展考核委員會,臺中市政府,研究發展考核委員會,,,,,市政會議紀錄簡易摘要暨函文資訊
835,臺中市西屯區第二屆里長名冊,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,臺中市西屯區第二屆里長名冊
836,臺中市西屯區第二屆鄰長名冊,臺中市西屯區公所,臺中市政府,臺中市西屯區公所,,,,,臺中市西屯區第二屆鄰長名冊
837,臺中市準時準點垃圾收運地點,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,臺中市準時準點垃圾收運地點
838,臺中市定時定點垃圾收運地點,臺中市政府環境保護局,臺中市政府,環境保護局,,,,,臺中市定時定點垃圾收運地點
839,消防栓點位資料,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"消防栓編號,單位名稱,自訂編號,種類,消防栓蓋,產權,區鄉鎮市名稱,消防栓位置,出水口型式,開關型式,消防栓標誌,經度,緯度,是否停用,備註"
840,臺中市藝文館所,臺中市政府文化局‧秘書室第二股,臺中市政府,文化局,秘書室第二股,,,,臺中市藝文館所
841,臺中市文化資產一覽表,臺中市文化資產管理中心‧綜合企劃組,臺中市政府,臺中市文化資產管理中心,綜合企劃組,,,,臺中市古蹟資料一覽表/臺中市歷史建築資料一覽表/臺中市文化景觀資料資料一覽表/臺中市遺址資料一覽表/臺中市無形文化資產資料一覽表/傳統藝術登錄一覽表/臺中市古物資料一覽表
842,臺中市文化藝術財團法人(基金會),臺中市政府文化局文化研究科,臺中市政府,文化局,文化研究科,,,,官方基金會、民間基金會
843,臺中市捷運綠線車站點位資料,臺中市捷運工程處‧綜合規劃課,臺中市政府,臺中市捷運工程處,綜合規劃課,,,,捷運站代號、經度、緯度本市捷運綠線工程刻正積極建設中，經緯度為車站中點位置
844,臺中市社區大學聯絡資訊,臺中市政府教育局社會教育科,臺中市政府,教育局,社會教育科,,,,社區大學聯絡電話、聯絡地址、網址及行動教室區域
845,臺中市公共圖書館聯絡資訊,臺中市立圖書館‧數位資訊課,臺中市政府,臺中市立圖書館,數位資訊課,,,,館別，地址，電話，傳真
846,105學年度臺中市立國民中學班級數核定表,臺中市政府教育局中等教育科,臺中市政府,教育局,中等教育科,,,,本市國民中學各年級學生數
847,臺中市休閒農場,臺中市政府農業局‧秘書室,臺中市政府,農業局,秘書室,,,,序號、名稱、所在地、地址、電話
848,臺中市環保旅店,臺中市政府環境保護局‧綜合計畫科資訊股,臺中市政府,環境保護局,綜合計畫科資訊股,,,,"編號,旅館名稱,電話,地址"
849,臺中市燃氣熱水器承裝業技術士名冊,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"序號,承裝業名稱,營業場所地址,負責人姓名,技術士姓名,技術士證號,技術士證生效日期,任職日期,最近一次受訓日期,離職日期,備註"
850,臺中市燃氣熱水器承裝業名冊,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"序號,承裝業名稱,營業之登記字號,公司或商業登記證號,公司或商業登記地址,營業場所地址,連絡電話,負責人姓名,發證日期,備註"
851,臺中市受保護樹木公告清單,臺中市政府農業局‧秘書室,臺中市政府,農業局,秘書室,,,,行政區、序號、樹木編號、樹種、地段、地號
852,臺中市滅火器藥劑更換及充填合格廠商,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"編號,廠商名稱,地址,電話,負責人,證書號碼,證書有效期限,執行業務範圍"
853,103年重行評定臺中市房屋地段等級率標準表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,行政區域、筆劃、地段(街路)、地區範圍、地段調整率%、備註
854,臺中市公務人員協會會議紀錄,臺中市政府人事處．考訓科,臺中市政府,人事處,考訓科,,,,臺中市公務人員協會會議紀錄
855,臺中市歷年重大職災統計,臺中市勞動檢查處,臺中市政府,臺中市勞動檢查處,,,,,發生日期、罹災人數、傷害類型、災害發生單位行業別、發生地區
856,臺中市公園綠地清冊,臺中市政府建設局‧公園管理科,臺中市政府,建設局,公園管理科,,,,"項次,區別,公園/綠地名稱,設置地點(路、街口),面積(M2),里別(跨里請加註)"
857,臺中市觀光工廠,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"序號,廠家名稱,統一編號,聯絡地址,體驗地點,電話,傳真,聯絡人,職稱,廠家網頁,簡介"
858,臺中市年度十大伴手禮,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"年度,類別,名稱"
859,臺中市電器承裝業,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"序號,登記證字號,公司行號,等級,營業地址"
860,臺中市行政區域圖(改制後臺中市行政區域全圖),臺中市政府民政局‧區里行政科第一股,臺中市政府,民政局,區里行政科第一股,,,,臺中市行政區域圖(改制後臺中市行政區域全圖)
861,臺中市行政區域圖(改制前臺中縣行政區域圖),臺中市政府民政局‧區里行政科第一股,臺中市政府,民政局,區里行政科第一股,,,,臺中市行政區域圖(改制前臺中縣行政區域圖)
862,臺中市行政區域圖(改制前臺中市行政區域圖),臺中市政府民政局‧區里行政科第一股,臺中市政府,民政局,區里行政科第一股,,,,臺中市行政區域圖(改制前臺中市行政區域圖)
863,臺中市自來水承裝業,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"序號,承裝商名稱,等級,許可證字號,狀態,營業地址"
864,臺中市社區發展協會及社區活動中心數一覽表,臺中市政府社會局‧人民團體科,臺中市政府,社會局,人民團體科,,,,"序號、縣市別、鄉,鎮,市,區、村,里、活動中心名稱、地址、備註"
865,臺中市用電設備檢驗維護業,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"序號,公司行號名稱,營業地址,聯絡電話"
866,臺中市瓦斯行明細表,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"瓦斯行名稱,統一編號,負責人,分銷商地址,電話"
867,臺中市批發市場地址及聯絡電話,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"市場名稱,住址,電話"
868,臺中市天然氣導管承裝商,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"序號,登記證字號,公司行號,等級,營業地址,聯絡電話"
869,臺中市加油站資料,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"編號,加油站站名,經營主體,加油站住址"
870,臺中市七處籌設列管攤販集中區,臺中市政府經濟發展局,臺中市政府,經濟發展局,,,,,"名稱,地點,列管攤販數,時段,自治會長,電話"
871,臺中市旅遊服務中心聯絡資料,臺中市政府觀光旅遊局‧秘書室,臺中市政府,觀光旅遊局,秘書室,,,,臺中市旅遊服務中心聯絡資料
872,103年臺中市統計年報-交通運輸類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-交通運輸類
873,臺中市殯葬禮儀服務業合法業者名冊,臺中市生命禮儀管理處‧殯葬服務課,臺中市政府,臺中市生命禮儀管理處,殯葬服務課,,,,"名冊編號,公司商號名稱,統一編號,負責人,聯絡電話,營業地址,核准日,發文字號"
874,臺中市各電影院名冊,臺中市政府新聞局‧新聞行政科第二股,臺中市政府,新聞局,新聞行政科第二股,,,,業者，地址，電話傳真，網址
875,臺中市野生動物保護區,臺中市政府農業局‧秘書室,臺中市政府,農業局,秘書室,,,,編號、單位名稱、地址、電話、網站
876,臺中市漁會資料,臺中市政府農業局‧秘書室,臺中市政府,農業局,秘書室,,,,編號、單位名稱、郵遞區號、地址、電話、網站
877,臺中市農會資料,臺中市政府農業局‧秘書室,臺中市政府,農業局,秘書室,,,,編號、單位名稱、郵遞區號、地址、電話
878,臺中市綠色商店,臺中市政府環境保護局‧綜合計畫科資訊股,臺中市政府,環境保護局,綜合計畫科資訊股,,,,"序號,商店全名,連絡電話,商店地址"
879,臺中市環保餐館,臺中市政府環境保護局‧綜合計畫科資訊股,臺中市政府,環境保護局,綜合計畫科資訊股,,,,"編號,名稱,地址,電話,環保作為"
880,臺中市政府執行家戶訪查發現及處理戶口(籍)案件成果統計,臺中市政府警察局防治科,臺中市政府,警察局,防治科,,,,臺中市政府執行家戶訪查發現及處理戶口(籍)案件成果統計
881,臺中市政府地方稅務局103年度防止新欠清理舊欠競賽成績,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,機關別、金額、比率、得分、名次
882,臺中市政府地方稅務局103年度開源節流作業績效報告表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,年度、稅目別、件數、金額
883,臺中市政府地方稅務局103年度臺中市查(核)定開徵數情形表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,年度、稅目別、件數、金額
884,臺中市政府地方稅務局103年度清理舊欠績效表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,稅目、件數、金額
885,臺中市政府地方稅務局103年度歲出決算表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,預算數、決算數、比較增減數、剔除經費繳庫數
886,臺中市政府地方稅務局103年全功能服務櫃台服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,分局名稱、月份、件數
887,臺中市政府地方稅務局103年份厝邊服務要您好稅服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,單位、服務項目、件數
888,臺中市政府地方稅務局102年度開源節流作業績效報告表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,年度、稅目別、件數、金額
889,臺中市建物第一次登記統計,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"年月,棟數,建物面積"
890,臺中市市地重劃成果表,臺中市政府地政局,臺中市政府,地政局,,,,,"重劃區期別及名稱,辦理時間起訖年月,重劃總面積,提供建築用地,無償取得公共設施用地(公頃),節省政府用地徵購及工程建設費用,土地所有權人平均負擔情形 (％),平均地價(元/m2),"
891,臺中市已登記不動產統計,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"年月,土地總筆數,土地總面積,建物總棟數,建物總面積"
892,臺中市土地徵收統計表,臺中市政府地政局地用科,臺中市政府,地政局,地用科,,,,鄉鎮市區(本市各行政區)、筆數、面積、權屬別、土地補償、改良物補償、土地改良費、營業損失補償、遷移費
893,臺中市公地撥用統計表,臺中市政府地政局地用科,臺中市政府,地政局,地用科,,,,國有、直轄市有、縣市有、鄉鎮有市、筆數、面積、權屬別
894,臺中市不動產買賣統計資料,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"年月,件數,土地筆數,土地面積,建物棟數,建物面積"
895,臺中市不動產拍賣統計資料,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"年月,件數,土地筆數,土地面積,建物棟數,建物面積"
896,臺中市不動產抵押權設定統計,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"年月,件數,土地筆數,土地面積,建物棟數,建物面積"
897,臺中市一般地區環境音量監測不合格情形,環境保護局,臺中市政府,環境保護局,,,,,臺中市一般地區環境音量監測不合格情形
898,104年臺中市防處少年(兒童)事件執行成果,警察局,臺中市政府,警察局,,,,,臺中市防處少年(兒童)事件執行成果
899,104年臺中市長期照顧十年計畫(五)-交通接送服務,社會局,臺中市政府,社會局,,,,,臺中市長期照顧十年計畫(五)-交通接送服務
900,104年臺中市長期照顧十年計畫(二)-日間照顧,社會局,臺中市政府,社會局,,,,,臺中市長期照顧十年計畫(二)-日間照顧
901,104年臺中市長期照顧十年計畫(三)-家庭托顧,社會局,臺中市政府,社會局,,,,,臺中市長期照顧十年計畫(三)-家庭托顧
902,104年臺中市長期照顧十年計畫(一)-居家服務,社會局,臺中市政府,社會局,,,,,臺中市長期照顧十年計畫(一)-居家服務
903,104年臺中市辦理受聘僱外國人(外籍勞工)健康管理工作(月),衛生局,臺中市政府,衛生局,,,,,臺中市辦理受聘僱外國人(外籍勞工)健康管理工作(月)
904,104年臺中市辦理受聘僱外國人(外籍勞工)健康管理工作(年),衛生局,臺中市政府,衛生局,,,,,臺中市辦理受聘僱外國人(外籍勞工)健康管理工作(年)
905,104年臺中市辦理受聘僱外國人(外籍勞工)健康檢查不合格情形(月),衛生局,臺中市政府,衛生局,,,,,臺中市辦理受聘僱外國人(外籍勞工)健康檢查不合格情形(月)
906,104年臺中市辦理受聘僱外國人(外籍勞工)健康檢查不合格情形(年),衛生局,臺中市政府,衛生局,,,,,臺中市辦理受聘僱外國人(外籍勞工)健康檢查不合格情形(年)
907,104年臺中市身心障礙者之年齡分配,社會局,臺中市政府,社會局,,,,,臺中市身心障礙者之年齡分配
908,104年臺中市處理違反社會秩序維護法案件,警察局,臺中市政府,警察局,,,,,臺中市處理違反社會秩序維護法案件
909,104年臺中市環境影響評估個案監督及處分情形,環境保護局,臺中市政府,環境保護局,,,,,臺中市環境影響評估個案監督及處分情形
910,104年臺中市廢機動車量認定及移置統計,環境保護局,臺中市政府,環境保護局,,,,,臺中市廢機動車量認定及移置統計
911,104年臺中市少年(兒童)犯罪狀況,警察局,臺中市政府,警察局,,,,,臺中市少年(兒童)犯罪狀況
912,104年臺中市少年(兒童)犯罪狀況,警察局,臺中市政府,警察局,,,,,臺中市少年(兒童)犯罪狀況
913,104年臺中市取締妨害風化場所績效,警察局,臺中市政府,警察局,,,,,臺中市取締妨害風化場所績效
914,103年臺中市統計年報-醫療保健類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-醫療保健類
915,103年臺中市統計年報-農林漁牧類,臺中市政府主計處‧第三科,臺中市政府,主計處,第三科,,,,103年臺中市統計年報-農林漁牧類
916,103年臺中市統計年報-財政金融類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-財政金融類
917,103年臺中市統計年報-社會福利類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-社會福利類
918,103年臺中市統計年報-社會治安類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-社會治安類
919,103年臺中市統計年報-環境保護類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-環境保護類
920,103年臺中市統計年報-教育文化類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-教育文化類
921,103年臺中市統計年報-政府服務類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-政府服務類
922,103年臺中市統計年報-工商經濟類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-工商經濟類
923,103年臺中市統計年報-家庭生活類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-家庭生活類
924,103年臺中市統計年報-婚育概況類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-婚育概況類
925,103年臺中市統計年報-土地類,臺中市政府主計處‧第三科,臺中市政府,主計處,第三科,,,,103年臺中市統計年報-土地類
926,103年臺中市統計年報-勞動就業類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-勞動就業類
927,103年臺中市統計年報-公共建設類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-公共建設類
928,103年臺中市統計年報-公共安全類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-公共安全類
929,103年臺中市統計年報-人口類,臺中市政府主計處‧第三科第一股,臺中市政府,主計處,第三科第一股,,,,103年臺中市統計年報-人口類
930,103年臺中市土地建物登記管理,臺中市政府地政局‧地籍科,臺中市政府,地政局,地籍科,,,,"件數,土地筆數,土地面積,建物筆數,建物面積"
931,103年度臺中市地方總決算附屬單位決算及綜計表(csv),臺中市政府主計處第二科,臺中市政府,主計處,第二科,,,,103年度臺中市地方總決算附屬單位決算及綜計表各項表件(csv)
932,103年度公務統計報表,臺中市政府人事處‧秘書室資訊股,臺中市政府,人事處,秘書室資訊股,,,,103年度公務統計報表
933,土牛客家文化館舍資訊,臺中市政府客家事務委員會‧綜合業務組,臺中市政府,客家事務委員會,綜合業務組,,,,「土牛客家文化館」館舍相關資訊包括:文化館內外介紹、劉家伙房歷史、開放時間及交通指引。
934,臺中市列管狹小巷道建議禁止臨時停車範圍清冊,臺中市政府消防局,臺中市政府,消防局,,,,,編號:依各行政區進行排序地點:本市列管狹小巷道名稱建議禁止臨時停車範圍:本市列管狹小巷道中建議禁止臨時停車範圍
935,臺中市105學年度國中學區劃分表,臺中市政府教育局國中教育科,臺中市政府,教育局,國中教育科,,,,"編號,學校名稱,行政區,里鄰,校址,電話"
936,特殊資源教育中心,臺中市政府教育局特殊教育科,臺中市政府,教育局,特殊教育科,,,,地址
937,臺中市哺集乳室資訊,臺中市政府衛生局,臺中市政府,衛生局,,,,,"序號,公共場所名稱,地址,電話,開放時間"
938,臺中市各區里活動中心基本資料一覽表,臺中市政府民政局‧地方自治科第二股,臺中市政府,民政局,地方自治科第二股,,,,"編號,區別,座落里別,聯合里別範圍,名稱,座落地址"
939,母嬰親善醫療院所名單,臺中市政府衛生局,臺中市政府,衛生局,,,,,"序號,院所名稱,地址,電話,效期,有效期限"
940,臺中市身心障礙者社區資源中心,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,身心障礙者社區資源中心、承辦單位、行政區、地址、聯絡電話
941,臺中市身心障礙福利機構,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,序號、機構名稱、地址、電話、屬性、類別、立案日期、核定安置人數、服務對象、服務項目
942,臺中市身心障礙福利團體,臺中市政府社會局‧身心障礙科,臺中市政府,社會局,身心障礙科,,,,團體名稱、地址、聯絡電話
943,消防安全檢查重大不合格場所,臺中市政府消防局‧救災救護指揮中心,臺中市政府,消防局,救災救護指揮中心,,,,"場所名稱,場所地點,檢查結果,檢查日期"
944,路段動態資訊,臺中市政府交通局,臺中市政府,交通局,,,,,"routeid(路段ID), level(服務水準級別), value(路段速率), traveltime(路段旅行時間), datacollecttime(資料時間)"
945,臺中市流感抗病毒藥劑合約醫療院所名冊,臺中市政府衛生局,臺中市政府,衛生局,,,,,十碼章、醫院名稱、縣市別、行政區、郵遞區號、地址、連絡電話、座標緯度、座標經度、備註、建立日期、更新日期
946,臺中市托嬰中心,臺中市政府社會局‧婦女及兒少福利科,臺中市政府,社會局,婦女及兒少福利科,,,,編號、類別、區域、機構名稱、主任、郵遞區號、地址、電話、收托人數、立案日期、立案字號、收托時間
947,早期療育單位,臺中市政府社會局‧婦女及兒少福利科,臺中市政府,社會局,婦女及兒少福利科,,,,編號、資料名稱、資料來源、機構名稱、電話、服務區域、住址
948,新移民福利服務中心及據點,臺中市政府社會局‧婦女及兒少福利科,臺中市政府,社會局,婦女及兒少福利科,,,,編號、資料名稱、資料來源、機構名稱、電話、住址
949,托育資源中心,臺中市政府社會局‧婦女及兒少福利科,臺中市政府,社會局,婦女及兒少福利科,,,,編號、中心名稱、承辦單位、電話、e-mail、住址、網址
950,居家托育服務中心,臺中市政府社會局‧婦女及兒少福利科,臺中市政府,社會局,婦女及兒少福利科,,,,編號、資料名稱、資料來源、機構名稱、電話、住址、服務區域
951,婦女福利服務中心,臺中市政府社會局‧婦女及兒少福利科,臺中市政府,社會局,婦女及兒少福利科,,,,編號、資料名稱、資料來源、機構名稱、電話、住址、傳真、服務區域、網址、EMAIL
952,長青福利服務-長青快樂學堂(日間托老所),臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,服務區域、承辦單位、開辦時間、地址、電話、服務特色
953,長青福利服務-長青學苑,臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,序號、區別、承辦單位、報名電話、聯絡人、苑別、班數、授課地址
954,長青福利服務-臺中市老人日間照顧中心,臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,機構類型、單位名稱、地址、電話、備註
955,長青福利服務-臺中市立案老人福利機構,臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,行政區域、機構名稱、負責人、	地址、電話、床型/床數、目前收容人數、105年評鑑、103年評鑑、102年評鑑、99年評鑑、立案日期
956,長青福利服務-老人營養餐飲,臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,區域、服務區域、單位名稱、電話、地址
957,長青福利服務-社區照顧關懷據點,臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,單位名稱、區域、區域歸屬、設置日期、據點類型、服務項目、健康促進活動日期與時間、承辦人、職稱、電話、服務地點
958,長青福利服務-居家服務,臺中市政府社會局‧長青福利科,臺中市政府,社會局,長青福利科,,,,區域、服務區域、單位名稱、電話、地址
959,臺中市視障按摩院所名冊,臺中市政府勞工局(福利促進科),臺中市政府,勞工局,福利促進科,,,,區域、院所名稱、院所地址、聯絡電話
960,臺中市身心障礙者庇護工場資料,臺中市政府勞工局(福利促進科),臺中市政府,勞工局,福利促進科,,,,庇護工場名稱、提供產品、地址、聯絡電話
961,臺中市工會組織名冊,臺中市政府勞工局(勞資關係科),臺中市政府,勞工局,勞資關係科,,,,序號、工會名稱、會址、工會電話、傳真、現任負責人、成立日期
962,臺中市預防接種合約院所名單,臺中市政府衛生局,臺中市政府,衛生局,,,,,鄉鎮市區、機構類別、合約醫療院所名稱、十碼代碼、各項公費常規疫苗、公費卡介苗、其他公費疫苗(請自行填列)、自費A型肝炎疫苗(幼兒)、自費A型肝炎疫苗(成人)、自費B型肝炎疫苗、自費肺炎鏈球菌疫苗、自費輪狀病毒疫苗、其他自費疫苗(請自行填列)、接種時間、負責人、洽詢電話、地址、醫療資訊系統廠商代碼、醫療資訊系統廠商名稱
963,交通即時道路影像,臺中市政府交通局,臺中市政府,交通局,,,,,"cctvid(攝影機編號),url(攝影機網址)"
964,臺中市私立兒童課後照顧服務中心,臺中市政府教育局社會教育科,臺中市政府,教育局,社會教育科,,,,臺中市私立兒童課後照顧服務中心
965,臺中市社區學習資訊,臺中市政府社會教育科,臺中市政府,社會教育科,,,,,"行政區,學習單位,承辦單位"
966,臺中市教育基金會,臺中市政府教育局社會教育科,臺中市政府,教育局,社會教育科,,,,臺中市教育基金會
967,臺中市政府訴願收辦案件統計,臺中市政府法制局‧行政救濟科,臺中市政府,法制局,行政救濟科,,,,年度、上年未結、本年新收、不受理、不受理-自行撤銷、駁回、撤銷、移轉、撤回、辦結、未結、提起行政訴訟
968,臺中市政府地方稅務局代發他縣市稅捐機關作業統計102年-105年,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,單位、服務項目、件數
969,臺中市政府地方稅務局102年度臺中市查(核)定開徵數情形表,臺中市政府地方稅務局．稅務管理科,臺中市政府,地方稅務局,稅務管理科,,,,年度、稅目別、件數、金額
970,臺中市政府地方稅務局102年全功能服務櫃台服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,分局名稱、月份、件數
971,臺中市政府地方稅務局102年份厝邊服務要您好稅服務件數統計表,臺中市政府地方稅務局,臺中市政府,地方稅務局,,,,,服務項目、單位、件數
